1       2       2       44      29
1       3       3       12      19      43
1       4       5       13      14      46      30
1       5       6       45
1       8       63
* below motion is for debugging only
1       231     86
2       1       2       12      7       43      30
2       5       6       45      46
2       11      44
3       1       3       11      32      44
3       33      65
3       79      5       14
* below motion is for debugging only
3       217     86
4       1       4       12      45
4       5       6       43      44      29
4       7       5       46      30
4       8       63
5       4       89      43      30
5       200005  6       7
5       6       6
5       5       44      46
5       12      45      12      79
6       1       2       45
6       4       8       43      44      30
6       5       6       46
7       1       12
7       4       4       45
7       5       6       43      44
7       8       5       15      16      46
7       1595    60      14      30
8       5       6       43      44      46
8       1       12
8       7       4       13      45
8       4412009 3       19      30
8       1593    3
9       4412008 11      29
9       1593    11
9       10      17      18      19      44
9       14      31
10      9       11      20      21      43
10      4852014 19      22      44      31
10      1626    19
11      12      79      44      12
11      2       45
11      200005  6       46      30
11      6       43      30      46
12      11      78
12      200005  6       43      44
12      6       6
12      13      79      12      3       19      44
13      12      11      32      43
13      4568045 3       30      44
13      12      3
13      3       12
13      163     62
14      4852010 23      43
14      1626    23      43
14      600020  30      31
14      15      30
14      228     33      44
15      18      36      46
15      227     7       38      44
15      19      10      30      45
15      600022  29      31      23      43
15      14      29
15      34      55
16      62      86      44
17      62      44
18      15      38      11      45
19      15      10      29      43
19      4444028 45      36
19      4444029 46      37
19      4444030 44      7
19      32      45
19      140074  49
19      2444032 49
19      74      66
20      0       1
21      0       1
22      15      1
23      67      43      42
23      68      44      61
23      25      30      31
23      1648    52
24      67      29      11
25      23      29      11
25      1249603156
25      26      56
26      88      1
27      4449596 39
27      6448021 7
27      6449597 41      42      43      69
27      227     41
27      40      45
27      41      44
28      19      38      11      46
28      33      45
28      36      30      52
29      19      38      11      45
30      19      38      11      43
30      62      44      29
30      206     45
30      182     46
31      8496089 1
31      90      1
32      19      1
33      573004  65
33      3       65
33      28      46
33      34      43      53      54
33      35      44
33      637002  71
33      100     71
34      33      44      55
35      33      43      55
35      20      39
36      37      43      17
36      28      29      52
36      39      44
36      65      70
37      36      44      17
37      38      30      31      56
38      37      56      29      11
38      1595    60      14      30      4       5
39      36      43      23
39      64      30      52
39      65      70
40      41      1
41      42      46      29      23      56
41      27      43
41      59      45
41      60      44      17
42      3041    29
42      3042    45
42      3043    42      46
42      3080    44
43      3042    44      43
43      3044    46
44      3043    43
44      3048    30
44      3050    46
44      3082    45
45      573004  79      12      11      32      29
45      4568013 79      12      11      32      29
45      1702    11      32      29
45      46      44      30
46      47      44
46      45      43      29
46      1626    36      45
46      4568013 79      12      11      32
46      1702    11      32
47      141     45      29
47      1626    44
47      46      43
47      173     46
48      44      29      11
49      3050    43
49      3051    44
50      3044    43
50      3049    44
50      3051    30
50      3052    46
51      3049    44
51      3050    29
51      3052    43
51      3053    46
52      3050    44
52      3051    43
52      3052    46
52      3053    29
52      3055    45
52      3086    30
53      3051    44
53      3052    45
53      3054    46
54	53	44	11
55	3052	44
55	3055	45
55	3056	30
55	3057	43
56	55	29	11
57	14	30	56
57	55	44
57	58	46
57	83	45
57	84	43
58	57	43	11
59	27	1
60	41	43	29	17
60	61	44
60	153	46
60	62	45	30	52
61	60	43
61	62	45
61	400107	46
61	400256	44
62	166	44
62	63	45
62	60	29
62	30	43
62	61	46
63	62	46
64	39	29	56	59
64	65	44	70
64	103	45
64	106	43
65	64	43
65	66	44
65	321556	46
65	68	61
65	321556	29
65	200070	29
65	39	29
65	241556	45
65	300072	45
65	71	45
65	321556	30
65	106	30
66	65	47
66	67	44
66	321556	46
66	77	25
66	96	43
66	201556	50
66	97	72
67	66	43
67	23	44	42
67	24	30	31
68	23	46
68	69	29	56
68	65	45
69	68	30	61
69	4524120	46
69	119	46
69	109	45
69	113	75
70	71	45
70	65	30	23
70	111	46
71	65	48
71	70	46
71	110	45
72	65	70
72	118	49
72	73	45
72	97	48	72
73	72	46	17	11
74	19	43
74	4524120	44
74	121	44
74	75	30
75	76	46
75	77	45
76	75	45
77	75	43
77	78	44
77	66	45	17
78	77	46
79	3	1
80	3042	45
80	3080	44
80	3080	46
80	3081	43
81	80	44	11
82	44	46	11
83	3057	46
83	3084	43
83	3085	44
84	3057	45
84	3083	44
84	3114	50
85	83	43	11
86	52	29	11
88	25	30	56	43
88	20	39
88	92	44	27
89	25	1
90	23	1
91	95	45	73	23
91	72	30	56
92	88	46
92	93	43
92	94	45
93	92	46	27	11
94	92	46	27	23
94	1006	45	3	73
94	1611	45
95	94	46	11
95	92	27
95	91	44
96	66	44	11
97	66	48
97	72	44	17
97	98	29	45	73
98	97	46	72
98	99	44
99	98	50	73
99	1001	43	23
99	100	43
100	1001	44	23	11
100	99	44
100	637002	71
100	33	71
100	101	47	22
101	100	46	71	11
102	103	30	11
103	102	29	38
103	104	30
103	457618	46
103	461619	46
103	64	46
104	103	29
104	105	30
105	104	29
105	103	74
106	64	29
106	65	44
106	108	43
107	3131	46
107	3132	49
107	3133	47
107	3134	48
107	3135	29
107	3136	50
107	3137	43
107	3138	44
107	3139	45
107	3061	5
108	381556	43
108	381556	30
108	106	43
108	1626	44
109	69	46
109	113	45
110	71	44
110	20	39
111	70	45
111	160050	30	39	56
111	200053	30
111	45	30
112	3131	49
112	3132	45
112	3133	43
112	3134	50
112	3135	48
112	3136	47
112	3137	44
112	3138	30
112	3139	29
112	3140	46
113	109	46	11	94
113	170	3	83	45
114	84	48
115	116	49
116	115	47
116	1593	30
117	118	49
-1
* Section 4: Vocabulary
* Each line contains a number (N) and a list of eight-letter words.
* M is N/1000. If M is 0, then the word is a motion verb for use in
* traveling (see Section 3). If M is 1, the word is an object. If 
* M is 2, the word is an action verb (such as "carry" or "attack").
* If M is 3, the word is a special case verb (such as "?) and the
* remainder of N/1000 is an index into Section 6 or is a special
* case subset for spells and incantations. If M is 4, the word is
* one of Lord Kazak's relatives.
*
* Objects from 50 to 80 are considered treasures.
*
4
* Motion words
2       ROAD
2       HILL
3       ENTER
4       UPSTREA
5       DOWNSTR
6       FOREST
6       FORREST
7       FORWARD
7       PADDLE
7       ROW
7       CONTINUE
7       ONWARD
8       BACK
8       BACKWARD
8       RETURN
8       RETREAT
9	VALLEY
10	STAIR
10      STAIRS
11	OUT
11      OUTSIDE
11      EXIT
11      LEAVE
12	BUILDING
12      HOUSE
12      WELLHOUS
13	GULLY
14	STREAM
15	ROCK
16	BED
17	CRAWL
18	COBBLE
19	INWARD
19      INSIDE
19      IN
20	SURFACE
21	NULL
21      NOWHERE
22	DARK
23	PASSAGE
23      TUNNEL
24	LOW
25	CANYON
26	AWKWARD
27	GIANT
28	VIEW
29	UPWARD
29      UP
29      U
29      ABOVE
29      ASCEND
30	D
30      DOWNWARD
30      DOWN
30      DESCEND
31	PIT
32	OUTDOOR
32      OUTDOORS
33	CRACK
34	STEPS
35	DOME
36	LEFT
37	RIGHT
38	HALL
39	JUMP
40	BARREN
41	OVER
42	ACROSS
43	EAST
43      E
44	WEST
44      W
45	NORTH
45      N
46	SOUTH
46      S
47	NE
47      NORTHEAS
48	SE
48      SOUTHEAS
49	SW
49      SOUTHWES
50	NW
50      NORTHWES
51	DEBRIS
52	HOLE
53	WALL
54	BROKEN
55	Y2
56	CLIMB
57	LOOK
57      EXAMINE
57      TOUCH
57      DESCRIBE
58      PIANO
59      ROOM
60      SLIT
61      SLAB
61      SLABROOM
62      MAGIC
63      DEPRESSI
64      ENTRANCE
65      PRUGH
66      SECRET
67      CAVE
69      CROSS
70      BEDQUILT
71      PLOVER
72      ORIENTAL
73      CAVERN
74      SHELL
75      RESERVOI
76      MAIN
76      OFFICE
77      FORK
78      PATH
79      SHACK
80      SHINE
81      CLEAN
82      SLIDE
83      BOAT
84      PRISON
85      HELP
86      ULAM
87      FRIEND
88      SWING
* Object words
1001    KEY
1001    KEYS
1002    LAMP
1002    LANTERN
1003    GRATE
1004    CAGE
1005    ROD
* Must be next object after "real" rod 1005
1006    ROD
1007    STEPS
1008    BIRD
1009    DOOR
1010    PILLOW
1010    VELVET
1011    SNAKE
1012    FISSURE
1013    TABLET
1014    CLAM
1015    OYSTER
1016    ISSUE
1016    ISSUES
1016    MAGAZINE
1016    SPELUNKE
1016    "SPELUNK
1017    DWARF
1017    DWARVES
1018    KNIFE
1018    KNIVES
1019    FOOD
1019    RATION
1020    BOTTLE
1020    JAR
1021    WATER
1021    H2O
1022    OIL
1023    MIRROR
1024    PLANT
1024    BEANS
* Must be next object after "real" plant 1024
1025    PLANT2
1026    STALACTI
1027    SHADOWY
1027    FIGURE
1028    AXE
1029    DRAWING
1029    DRAWINGS
1030    PIRATE
1031    DRAGON
1032    CHASM
1033    TROLL
* Must be next object after "real" troll 1033
1034    TROLL
1035    BEAR
1036    MESSAGE
1037    VOLCANO
1037    GEYSER
1038    MACHINE
1038    VENDING
1039    BATTERY
1039    BATTERIE
1040    CARPET
1040    MOSS
1041    CROWBAR
1041    BAR
1042    FLOOR
1043    WAD
1043    PAPER
1044    BEAN
1044    SPROUT
1044    SPROUTS
1045    FROG
1046    ELF
1046    ELVES
1047    TUBE
1047    INNER
1048    BALL
1048    BILLIARD
1049    STAR
1050    GOLD
1050    NUGGET
1051    DIAMOND
1051    DIAMONDS
1052    SILVER
1052    BARS
1053    JEWELS
1053    JEWELRY
1054    COINS
1055    CHEST
1055    BOX
1055    TREASURE
1056    EGG
1056    EGGS
1056    NEST
1057    TRIDENT
1058    VASE
1058    MING
1058    POTTERY
1059    EMERALD
1060    PLATINUM
1060    PYRAMID
1061    PEARL
1062    RUG
1062    PERSIAN
1063    SWORD
1064    CHAIN
1065    FALCON
1065    MALTESE
1066    SEQUIN
1066    SEQUINED
1066    JACKET
1066    COAT
1067    SCEPTER
1067    SCEPTRE
1068    CARVED
1068    ANIMAL
1069    CAT
1069    OBSIDIAN
1070    PERFUME
1071    CONCH
1071    CONCHSHE
1072    DOUBLOON
1073    ERMINE
1074    TURTLE
1074    ALABASTE
1075    POT
1076    KRATER
1076    URN
1077    CHALICE
1078    JADE
1078    BUDDHA
1079    HAMMER
1091    CIRCLE
1092    SQUARE
1093    HEXAGON
1094    PENTAGON
1095    SPICE
1095    SPICES
1096    MONSTER
1097    KAZAK
1097    LORD
1098    MOLE
1099    HERB
1100    DYNAMITE
1101    STAFF
1101    WIZARD
1101    WIZARDS
1102    FALLS
1103    ROPE
1104    TOP
1105    SMALL
1106    LARGE
1106    BIG
1107    BOTTOM
1108    PARCHMEN
1108    NOTICE
1109    CREVASSE
1110    RING
1111    WIND
1111    BREEZE
1112    SHOVEL
1113    HOLE
1500    ALL
* Action words
2001    CARRY
2001    TAKE
2001    KEEP
2001    CATCH
2001    CAPTURE
2001    GET
2001    TOTE
2001    GRAB
2001    ACQUIRE
2001    OBTAIN
2002    DROP
2002    DUMP
2002    RELEASE
2002    FREE
2002    DISCARD
2003    SAY
2003    CHANT
2003    SING
2003    UTTER
2003    MUMBLE
2004    UNLOCK
2004    OPEN
2005    NOTHING
2006    LOCK
2006    CLOSE
2007    LIGHT
2007    ON
2008    EXTINGUI
2008    OFF
2009    WAVE
2009    SHAKE
2010    CALM
2010    PLACATE
2010    TAME
2011    WALK
2011    RUN
2011    TRAVEL
2011    GO
2011    PROCEED
2011    CONTINUE
2011    EXPLORE
2011    GOTO
2011    FOLLOW
2011    TURN
2012    ATTACK
2012    KILL
2012    FIGHT
2012    HIT
2012    STRIKE
2013    POUR
2014    EAT
2014    DEVOUR
2014    MUNCH
2015    DRINK
2016    RUB
2017    THROW
2017    TOSS
2018    QUIT
2019    FIND
2019    LOCATE
2019    WHERE
2020    INVENTOR
2021    FEED
2022    FILL
2023    BLAST
2023    DETONATE
2023    EXPLODE
2023    IGNITE
2023    BLOWUP
2024    SCORE
2024    STATUS
2025    FEE
2025    FIE
2025    FOE
2025    FOO
2025    FUM
2026    BRIEF
2026    SHORT
2027    READ
2027    PERUSE
2028    BREAK
2028    SMASH
2028    DESTROY
2029    WAKE
2029    DISTURB
2029    AWAKEN
2030    SUSPEND
2030    PAUSE
2030    SAVE
2031    HOURS
2032    LOG
2032    LOGON
2032    LOGOFF
2033    MURDOC
2034    NAKRL
2034    VAUIS
2034    PARIS
2034    XAZT
2035    ALPHA
2035    BETA
2035    GAMMA
2035    DELTA
2035    EPSILON
2036    BELEG
2036    ULMO
2036    GELBO
2037    SHORTCUT
2038    ASSEMBLE
2039    KISS
2040    DIG
2040    EXCAVATE
2069    ERROR
2069    ABEND
2069    TERMINAT
2070    SNAPSHOT
2071    DWARFLOC
2072    SHOWPROP
* Special words
3001    FEE
3002    FIE
3003    FOE
3004    FOO
3005    FUM
3006    NAKRL
3007    VAUIS
3008    PARIS
3009    XAZT
3011    ALPHA
3012    BETA
3013    GAMMA
3014    DELTA
3015    EPSILON
3020    BELEG
3021    ULMO
3022    GELBO
3050    SESAME
3050    OPENSESA
3050    ABRA
3050    HOCUS
3050    POCUS
3050    XYZZY
3050    PLUGH
3050    SCIFI
3050    ALLA
3050    ALLACAZA
3050    SHAZAM
3051    HINT
3051    ?
3064    TREES
3064    TREE
3068    LOST
3069    MIST
3079    FUCK
3079    SHIT
3079    DAMN
3079    HELL
3139    STOP
3142    INFO
3142    INFORMAT
3147    SWIM
3303    AUTHOR
3303    AUTHORS
3303    CREDIT
3303    CREDITS
3303    HISTORY
* Names
4001    AKIBA
4002    PLOPH
4003    CARLE
4004    ROOBI
4005    BORLA
4006    BORNA
4007    BORGA
4008    AKITA
4009    NILA
4010    DANGE
4011    EPRA
4012    AKINA
4013    EGYPA
4014    GORNA
4015    FRILO
4016    NORTO
4017    GORDO
4018    MARTA
4019    BEGLO
4020    BORGE
4021    RYPLO
4022    LARSE
4023    MORGE
4024    VARNA
4025    GLORN
-1
* Section 5: Objects
* Each line starts with either an object id or a 4-digit object state.
* Lines starting with an object id also contain the object description.
* Lines starting with a multiple of 1000 represent messages for different
* states of the object. For example, the brass lantern is object 2,
* and can have two states: 0000 for when the lantern is off, and 1000 for
* when the lantern is on. Messages ">$<" receive special treatment in the
* code.
*
5
1       set of keys
0000    There are some keys on the ground here.
2       brass lantern
0000    There is a shiny brass lamp nearby.
1000    There is a lamp shining nearby.
3       *grate
0000    The grate is locked.
1000    The grate is open.
4       wicker cage
0000    There is a small wicker cage discarded nearby.
5       black rod
0000    A three foot black rod with a rusty star on one end lies nearby.
6       black rod
0000    A three foot black rod with a rusty mark on one end lies nearby.
7       *steps
0000    Rough stone steps lead down the pit.
1000    Rough stone steps lead up the dome.
8       little bird in a cage
0000    A cheerful little bird is sitting here singing.
1000    There is a little bird in the cage.
9       *rusty door
0000    The way north is barred by a massive, rusty, iron door.
1000    The way north leads through a closed rusty iron door,
1000    with traces of oil on its hinges.
2000    The way north leads through an open rusty iron door.
10      velvet pillow
0000    A small velvet pillow lies on the floor.
11      *snake
0000    A huge green fierce snake bars the way!
1000    >$<  (chased away)
12      *fissure
0000    >$<
1000    A crystal bridge now spans the fissure.
2000    The crystal bridge has vanished.
13      *stone tablet
0000    A massive stone tablet imbedded in the wall reads:
0000    "Congratulations on bringing light into the darkroom"
14      giant clam >grunt <
0000    There is an enormous clam here with its shell tightly closed.
15      giant oyster >groan <
0000    There is an enormous oyster here with its shell tightly closed.
1000    Interesting. There seems to be something written on the underside of
1000    the oyster.
16      "Spelunker Today"
0000    There are a few recent issues of "Spelunker Today" magazine here.
19      tasty food
0000    There is food here.
20      small bottle
0000    There is a bottle of water here.
1000    There is an empty bottle here.
2000    There is a bottle of oil here.
21      water in the bottle
22      oil in the bottle
23      *mirror
0000    >$<
24      *plant
0000    There is a tiny little plant in the pit, murmuring "water, water, ..."
1000    The plant spurts into furious growth for a few seconds.
2000    There is a 12-foot-tall beanstalk stretching up out of the pit,
2000    bellowing "WATER, WATER, ..."
3000    The plant grows explosively, almost filling the bottom of the pit.
4000    There is a gigantic beanstalk stretching all the way up to the hole.
5000    You've over-watered the plant.  It's shriveling up. It's, it's ...
25      *phony plant (see in twopit room only when tall enough)
0000    >$<
1000    The top of a 12-foot-tall beanstalk is poking out of the west pit.
2000    There is a huge beanstalk growing out of the west pit up to the hole.
26      *stalactite
0000    >$<
27      *shadowy figure
0000    The shadowy figure seems to be trying to attract your attention.
28      dwarf's axe
0000    There is a little axe here.
1000    There is a little axe lying beside the bear.
29      *cave drawings
0000    >$<
1000    A note on the wall says: "NAKRL VAUIS PARIS XAZT"
30      *pirate
0000    >$<
31      *dragon
0000    A huge blue fierce dragon blocks the way!!
1000    Congratulations! You have just vanquished a dragon with your bare
1000    hands.  (unbelievable, isn't it?)
2000    The body of a huge blue dead dragon is lying off to one side.
32      *chasm
0000    A rickety wooden bridge extends across the chasm, vanishing into the
0000    mist. A sign posted on the bridge reads, "Stop, pay troll"
1000    The wreckage of a bridge (and a dead bear) can be seen at the bottom
1000    of the chasm.
33      *troll
0000    A burly troll stands by the bridge and insists you throw him a treasure
0000    before you may cross.
1000    The troll steps out from beneath the bridge and blocks your way.
2000    >$<  (chased away)
34      *phonytroll
0000    The troll is nowhere to be seen.
35      >$<  (bear uses rtext 141)
0000    There is a ferocious cave bear eyeing you from the far end of the room.
1000    There is a gentle cave bear sitting placidly in one corner.
2000    There is a contented-looking bear wandering about nearby.
3000    >$<  (dead)
36      *message in second maze
0000    There is a message scrawled in the dust in a flowery script, reading:
0000    "This is not the maze where the pirate leaves his
37      *volcano and/or geyser
0000    >$<
38      *vending machine
0000    There is a massive vending machine here. The instructions on it read:
0000    "Drop coins here to receive fresh batteries."
1000    There is a massive, broken vending machine here.
39      batteries
0000    There are fresh batteries here.
1000    Some worn-out batteries have been discarded nearby.
2000    There are some heavily damaged batteries here.
40      *carpet and/or moss
0000    >$<
41      crowbar
0000    There is an iron crowbar here.
1000    There is an iron crowbar hanging in a tool rack on the wall.
42      *flooring
0000    As you walk around the floor sounds hollow.
1000    There is a hole in the floor.
43      wad of paper
0000    There is a wad of paper on the floor here.
1000    >$<
44      bean sprouts
0000    There are some bean sprouts here.
1000    >$<
45      *frog
0000    There is an old warty frog here.
1000    There is an old warty frog here. He says, "R R I B B I T T"
2000    There is an old warty frog here. He says, "this is your third time in this room.  RIBBIT"
3000    There is an old warty frog here.
4000    There is an old warty frog here. He says, "Help will safe you."
5000    >$<
46      *elves young and imprisoned
0000    There is a group of young elves cowering in the corner.
0000    One of them seems to be trying to attract your attention.
1000    The group of elves, although still frightened, seems more
1000    relaxed. The same elf as before seems to be trying to
1000    attract your attention.
2000    The elves are now sleeping, but a couple of them are
2000    watching you.
47      inner tube
0000    There is an inflated inner tube lying here.
48      a billiard ball
0000    There is a billiard ball lying here.
49      a star
0000    There is a star shape lying here.
50      large gold nugget
0000    There is a large sparkling nugget of gold here!
51      several diamonds
0000    There are diamonds here!
52      bars of silver
0000    There are bars of silver here!
53      precious jewelry
0000    There is precious jewelry here!
54      rare coins
0000    There are many coins here.
55      treasure chest
0000    The pirate's treasure chest is here.
56      golden eggs
0000    There is a large nest here, full of golden eggs.
1000    The nest of golden eggs has vanished!
2000    Done.
57      jeweled trident
0000    There is a jewel-encrusted trident here.
58      ming vase
0000    There is a delicate, precious, ming vase here.
1000    The vase is now resting, delicately, on a velvet pillow.
2000    The floor is now littered with worthless shards of pottery.
3000    The ming vase drops with a delicate crash.
59      egg-sized emerald
0000    There is an emerald here the size of a plover's egg!
60      platinum pyramid
0000    There is a platinum pyramid here, 8 inches on a side.
61      glistening pearl
0000    Off to one side lies a glistening pearl.
62      persian rug
0000    There is a Persian rug spread out on the floor.
1000    The dragon is sprawled out on a Persian rug.
63      golden sword
0000    There is a beautiful golden sword lying here!
64      golden chain
0000    There is a golden chain lying in a heap on the floor.
1000    The bear is locked to the wall with a golden chain.
2000    There is a golden chain locked to the wall.
65      jewel-encrusted Maltese falcon
0000    There is a beautiful jewel-encrusted Maltese falcon here!
66      sequined jacket
0000    There is a sparkling sequined jacket folded nicely off to the side.
67      gold and silver scepter
0000    There is a gold and silver scepter lying here.
68      carved animal
0000    There is a carved ivory animal here.
69      obsidian cat
0000    There is a small black obsidian cat sculpture here.
70      perfume
0000    There is a container full of an extremely sensual perfume here.
71      golden conch shell
0000    There is a golden conch shell here.
72      doubloons
0000    There are several Charles IV doubloons dated 1790 here!
73      a little ermine in the cage
0000    There is a white ermine sleeping here.
1000    There is a white ermine sitting in the cage.
74      alabaster turtle
0000    There is a beautiful alabaster turtle here.
75      a silver pot
0000    There is a shiny pot made of silver here.
76      a gold and silver krater
0000    There is an ancient Greek krater here.
77      a Greek chalice
0000    There is a beautiful Greek chalice here.
1000    >$<   (invisible)
2000    A beautiful Greek chalice has magically appeared.
3000    The broken remains of a once beautiful Greek chalice lie on the floor.
4000    You forgot the velvet pillow. The chalice has shattered.
78      jade Buddha
0000    There is a beautiful jade Buddha sculpture here.
79      silver hammer
0000    There is a sterling silver hammer here with the name "Maxwell" engraved on the handle.
91      a circle
0000    There is a circle shape lying here.
92      a square
0000    There is a square shape lying here.
93      a hexagon
0000    There is a hexagon shape lying here.
94      a pentagon
0000    There is a pentagon shape lying here.
95      spices
0000    There are spices here.
1000    There are spices all over the place here. It really stinks!
96      *monster
0000    >$<
97      *Lord Kazak
0000    Lord Kazak is not here.
1000    That's right. Lord Kazak, himself, is here!
98      *mole
0000    >$<
99      *herb
0000    >$<
100     dynamite
0000    There is some dynamite here.
101     wizard's staff
0000    There is a wizard's staff here.
1000    There is a bright light being emitted from the top of the staff.
2000    The staff has shrunk to a shadow of its former power.
3000    The staff is racing madly around the room.
102     *falls
0000    There is a gentle river of water flowing over the falls.
1000    There is a trickle of water drizzling over the falls.
2000    There is a raging torrent of water spilling over the falls.
103     coil of rope
0000    There is a coil of rope here.
1000    There is a rope hanging from the ceiling.
104     top of a broken ring
0000    The top of a broken ring lies here.
105     small side of a broken ring
0000    The small side of a broken ring lies here.
106     large side of a broken ring
0000    The large side of a broken ring lies here.
107     bottom of a broken ring
0000    The bottom of a broken ring lies here.
108     *parchment
0000    >$<
1000    The King has part of the ring in his treasury.
109     *crevasse
0000    >$<
110     gold ring
0000    There is a shiny gold ring here!
111     *wind
0000    >$<
1000    The wind seems to have abated some.
112     old shovel
0000    There is an old shovel lying here.
113     *hole in cobble crawl
0000    There is evidence of recent digging, but the passage is blocked.
1000    A recently dug hole is here. It appears that the hole leads to another room.
-1
* Section 6: Arbitrary messages
* Each line starts with a message id, followed by message text. Multi-line messages
* are defined by multiple lines with the same message id. 
6
1       Somewhere nearby is a colossal cave, where others have found fortunes
1       in treasure and gold, though it is rumored that some who enter are
1       never seen again. Magic is said to work in the cave. I will be your
1       eyes and hands. Direct me with commands of 1 or 2 words. I should tell
1       you that I look at the first eight letters of each word, so you can
1       enter either "northeast" or "ne" to distinguish it from "north".
1       Should you get stuck, type "help" for some general hints. For
1       information on how to end your adventure, etc., type "info". Good luck!
2       A little dwarf with a big knife blocks your way.
3       A little dwarf just walked around a corner, saw you, threw a little axe
3       at you which missed, cursed, and ran away.
4       There is a threatening little dwarf in the room with you!
5       One sharp nasty knife is thrown at you.
6       None of them hit you.
7       One of them gets you.
8       A hollow voice says "Prugh".
9       There is no way to go in that direction.
10      I'm unsure how you are facing. Use compass points or nearby objects.
11      I don't know in from out here. Use compass points or name something in
11      the general direction you want to go.
12      I don't know how to apply that word here.
13      I don't understand that.
14      I'm game. Would you care to explain how?
15      Sorry, but I a not allowed to give more detail. I will repeat the long
15      description of your location.
16      It is now pitch dark. If you proceed you will likely fall into a pit.
17      If you prefer, simply type "w" rather than "west".
18      Are you trying to catch the bird?
19      The bird is frightened right now and you cannot catch it no matter what
19      you try. Perhaps you might try later.
20      Are you trying to somehow deal with the snake?
21      You can't kill the snake, or drive it away, or avoid it, or anything
21      like that. There is a way to get by, but you don't have the necesssary
21      resources right now.
22      Do you really want to quite now?
23      You fell into a pit and broke every bone in your body.
24      You are already carrying it.
25      You can't be serious...
26      The bird was unafraid when you entered, but as you approach it becomes
26      disturbed and you cannot catch it.
27      You can catch the bird, but you cannot carry it.
28      There is nothing here with a lock.
29      You aren't carrying it.
30      The little bird attacks the green snake, and in an astounding flurry
30      drives the snake away.
31      You have no keys.
32      It has no lock.
33      I don't know how to lock or unlock such a thing.
34      It was already locked.
35      The grate is now locked.
36      The grate is now unlocked.
37      It was already unlocked.
38      You have no source of light.
39      Your lamp is now on.
40      Your lamp is now off.
41      There is no way to get past the bear to unlock the chain, which is
41      probably just as well.
42      Nothing happens.
43      Where?
44      There is nothing here to attack.
45      The little bird is now dead. Its body disappears.
46      Attacking the snake both doesn't work and is very dangerous.
47      You killed a little dwarf.
48      You attack a little dwarf, but he dodges out of the way.
49      With what? Your bare hands?
50      Good try, but that is an old worn-out magic word.
51      I know of places, actions, and things. Most of my vocabulary describes
51      places and is used to move you there. To move, try words like forest,
51      building, downstream, enter, east, west, north, south, up, or down. I
51      know about a few special objects, like a black rod hidden in the cave.
51      These objects can be manipulated using some of the action words that I
51      know. Usually you will need to give both the object and the action word
51      (in either order), but sometimes I can infer the object from the verb
51      alone. Some objects also imply verbs; in particular, "inventory" implies
51      "take inventory", which causes me to give you a list of what you're
51      carrying. The objects have side effect; for instance, the rod scares
51      the bird. Usually people having trouble moving just need to try a few
51      more words. Usuallyl people trying unsuccessfully to manipulate an object
51      are attempting something beyond there (or my) capabilities and should
51      try a completely different approach. To speed the game you can sometimes
51      move long distances with a single word. For example, "building" usually
51      gets you to the building from anywhere above ground except when lost in
51      the forest. Also, note that cave passages turn a lot, and that leaving
51      a room to the north does not guarantee entering the next from the south.
51      Occasionally, the word "all" can be used in some very useful places.
51      And remember, I look at eight characters of every word.
51         Good luck!
52      It misses.
53      It gets you!
54      OK
55      You can't unlock the keys.
56      You have crawled around in some little holes and would up back in the
56      main passage.
57      I don't know where the cave is, but hereabouts no stream can run on the
57      surface for long. I would try the stream.
58      I need more detailed instructions to do that.
59      I can only tell you what you see as you move about and manipulate things.
59      I cannot tell you where remote things are.
60      I don't know that word.
61      What?
62      Are you trying to get into the cave?
63      The grate is very solid and has a hardened steel lock. You cannot enter
63      without a key, and there are no keys nearby. I would recommend looking
63      elsewhere for the keys.
64      The trees of the forest are large hardwood oak and maple, with an
64      occasional grove of pine or spruce. There is quite a bit of under-
64      growth, largely birch and ash saplings plus non-descript bushes of
64      various sorts. This time of year visibility is quite restricted by
64      all the leaves, but travel is quite easy if you detour around the
64      spruce and berry bushes.
65      Welcome to ADVENTURE. Would you like instructions?
66      Digging without a shovel is quite impractical. Even with a shovel
66      progress is unlikely.
67      Blasting requires dynamite.
68      I'm as confused as you are.
69      Mist is a white vapor, usually water, seen from time to time in caverns.
69      It can be found anywhere but is frequently a sign of a deep pit leading
69      down to water.
70      Your feet are now wet.
71      I think I just lost my appetite.
72      Thank you, it was delicious.
73      You have taken a drink from the stream. The water tastes strongly of
73      minerals, but is not unpleasant. It is extremely cold.
74      The bottle of water is now empty.
75      Rubbing the electric lamp is not particularly rewarding. Anyway, nothing
75      exciting happens.
76      Peculiar. Nothing unexpected happens.
77      Your bottle is empty and the ground is wet.
78      You can't pour that.
79      Watch it!!
80      Which way?
81      Oh dear, you seem to have gotten yourself killed. I might be able to
81      help you out, but I've never really done this before. Do you want me to
81      try to reincarnate you?
82      All right. But don't blame me if something goes wr......
82                         --- POOF ---
82      You are engulfed in a cloud of orange smoke. Coughing and gasping, you
82      emerge from the smoke and find....
83      You clumsy oaf, you've done it again! I don't know how long I can keep
83      this up. Do you want me to try reincarnating you again>
84      Okay, now where did I put my orange smoke? ....>POOF<
84      Everything disappears in a dense cloud of orange smoke.
85      Now you've really done it. I'm all out of smoke. You don't expect me
85      to do a decent reincarnation without any smoke at all, do you?
86      Okay, I've found some black smoke. I can't promise anything. You know,
86      you could turn into a dwarf with this stuff. ...>FOOP<
87      Now you've really done it. I'm all out of smoke. You don't expect me
